,index,date,season,team1,team2,score1,score2,team1_elo,team2_elo
1454,33588,1991-12-12,1992,NJN,DEN,121.0,81.0,1195.0567572132888,1211.249064449591
1455,33589,1991-12-13,1992,BOS,SEA,117.0,97.0,1705.7314154507067,1586.27256662776
1456,33590,1991-12-13,1992,CHH,MIA,108.0,112.0,1228.6474615113848,1297.2003546710666
1457,33591,1991-12-13,1992,IND,DAL,124.0,108.0,1521.74269478187,1311.4928144023322
1458,33592,1991-12-13,1992,CHI,NYK,99.0,89.0,1987.088967146376,1577.6000407793128
1459,33593,1991-12-13,1992,LAC,UTA,102.0,101.0,1491.0106989267983,1704.5257581824583
1460,33594,1991-12-13,1992,MIN,PHI,95.0,104.0,1199.868479658005,1492.7677888624858
1461,33595,1991-12-13,1992,POR,DET,103.0,113.0,1762.0748889371648,2015.6806751646252
1462,33596,1991-12-13,1992,SAS,PHO,107.0,112.0,1590.655060666806,1702.1762567723451
1463,33597,1991-12-14,1992,NJN,CHH,102.0,109.0,1178.3354247291693,1248.1721099294684
1464,33598,1991-12-14,1992,WSB,CHI,100.0,113.0,1260.3319092421336,1990.6079222497124
1465,33599,1991-12-14,1992,UTA,DET,102.0,100.0,1729.4547155417854,1993.0899182026621
1466,33600,1991-12-14,1992,POR,SAC,115.0,110.0,1762.3177299472159,1290.1088262258422
1467,33601,1991-12-14,1992,PHI,SEA,104.0,95.0,1510.9815809481584,1570.7032382562136
1468,33602,1991-12-14,1992,CLE,DAL,97.0,99.0,1492.9663173891877,1339.5453244813243
1469,33603,1991-12-14,1992,GSW,ORL,128.0,107.0,1640.1289216005662,1331.439667348638
1470,33604,1991-12-14,1992,HOU,SAS,100.0,107.0,1638.912296743554,1614.6736237874356
1471,33605,1991-12-14,1992,IND,DEN,129.0,108.0,1524.3845720579607,1208.567559043131
1472,33606,1991-12-14,1992,MIA,ATL,121.0,101.0,1320.1175189303965,1559.9353616801461
1473,33607,1991-12-14,1992,MIL,MIN,103.0,92.0,1484.7011602417967,1196.7375517470857
1474,33608,1991-12-14,1992,NYK,BOS,111.0,101.0,1597.8049024257093,1690.2941908543976
1475,33609,1991-12-15,1992,LAC,ORL,119.0,104.0,1496.1808928063947,1325.9486515499307
1476,33610,1991-12-15,1992,LAL,SAC,110.0,94.0,1788.3668753119323,1287.6505507968843
1477,33611,1991-12-16,1992,POR,MIN,119.0,104.0,1764.3927975587362,1196.4188561714475
1478,33612,1991-12-16,1992,DET,DEN,103.0,89.0,1997.3351415124223,1206.8624578267197
1479,33613,1991-12-17,1992,ORL,BOS,98.0,105.0,1319.6032452630927,1696.4760876765383
1480,33614,1991-12-17,1992,NYK,NJN,102.0,94.0,1597.54654686959,1174.7110692428919
1481,33615,1991-12-17,1992,HOU,WSB,100.0,97.0,1639.0716369686843,1256.948555891921
1482,33616,1991-12-17,1992,ATL,IND,117.0,113.0,1570.7587750755029,1513.1474133410024
1483,33617,1991-12-17,1992,CHH,UTA,102.0,122.0,1240.7317873878014,1735.317101192081
1484,33618,1991-12-17,1992,CHI,LAL,89.0,102.0,1968.911365131809,1815.9387904901832
1485,33619,1991-12-17,1992,CLE,MIA,148.0,80.0,1498.0281502138635,1314.6177043814316
1486,33620,1991-12-17,1992,GSW,MIN,119.0,105.0,1640.4366977921045,1196.7168490885877
1487,33621,1991-12-17,1992,DAL,SAS,87.0,98.0,1330.3095486242878,1623.1921289132174
1488,33622,1991-12-17,1992,SEA,LAC,116.0,99.0,1580.0871462998102,1486.8481735779055
1489,33623,1991-12-18,1992,PHI,UTA,105.0,107.0,1500.6289689957246,1746.5384445314887
1490,33624,1991-12-18,1992,LAC,GSW,100.0,104.0,1475.8792645657772,1653.5598327046741
1491,33625,1991-12-18,1992,MIA,IND,118.0,112.0,1337.4698957033816,1493.5618306169306
1492,33626,1991-12-18,1992,NJN,CLE,102.0,93.0,1199.3929204388326,1474.8726275733231
1493,33627,1991-12-18,1992,SAS,WSB,93.0,96.0,1594.0885810388604,1286.0158298366969
1494,33628,1991-12-18,1992,BOS,MIL,131.0,117.0,1703.5640312264202,1480.0360412710993
1495,33629,1991-12-18,1992,DEN,PHO,123.0,109.0,1228.5964650687129,1679.6476801295698
1496,33630,1991-12-18,1992,DET,CHH,117.0,97.0,2005.4196372564575,1234.8940968031688
1497,33631,1991-12-19,1992,SEA,DEN,119.0,106.0,1581.7994178743857,1228.5901372801088
1498,33632,1991-12-19,1992,ORL,MIL,87.0,95.0,1303.9558657985233,1493.4716179677491
1499,33633,1991-12-19,1992,MIN,LAL,93.0,85.0,1215.6761797972065,1796.1739757628059
1500,33634,1991-12-19,1992,HOU,SAC,109.0,102.0,1643.011524030237,1280.9931075484674
1501,33635,1991-12-20,1992,GSW,POR,123.0,118.0,1676.3920576439223,1753.7866569119883
1502,33636,1991-12-20,1992,PHI,MIA,127.0,99.0,1505.7799238515304,1326.4575786636276
1503,33637,1991-12-20,1992,PHO,SAS,116.0,91.0,1690.2674694290288,1586.849452551373
1504,33638,1991-12-20,1992,DET,LAL,112.0,93.0,2013.9411879529891,1793.407578134822
1505,33639,1991-12-20,1992,DAL,WSB,99.0,107.0,1303.7728602835534,1303.0891325061089
1506,33640,1991-12-20,1992,ATL,CLE,99.0,122.0,1548.9026527392132,1497.475901198174
1507,33641,1991-12-20,1992,BOS,UTA,112.0,101.0,1722.4012147044243,1739.511570866428
1508,33642,1991-12-20,1992,CHH,HOU,95.0,99.0,1226.4251950811054,1650.2529198713476
1509,33643,1991-12-20,1992,NJN,CHI,98.0,115.0,1188.7555811034867,1983.4648713115585
1510,33644,1991-12-21,1992,SEA,GSW,120.0,112.0,1599.1646438225303,1660.363024115968
1511,33645,1991-12-21,1992,CHI,ATL,117.0,103.0,1984.4259010118826,1548.6443494345708
1512,33646,1991-12-21,1992,CLE,CHH,120.0,111.0,1501.223321200468,1225.9528984211872
1513,33647,1991-12-21,1992,DAL,SAC,109.0,85.0,1317.190113937823,1269.6254771801762
1514,33648,1991-12-21,1992,DEN,WSB,102.0,117.0,1210.8152704204888,1320.5316267660683
1515,33649,1991-12-21,1992,IND,NJN,118.0,109.0,1494.2870017979467,1188.6468412527058
1516,33650,1991-12-21,1992,MIA,BOS,112.0,101.0,1352.9402149233597,1698.276767926833
1517,33651,1991-12-21,1992,MIL,PHI,110.0,97.0,1506.1433254514577,1493.5977195678324
1518,33652,1991-12-21,1992,MIN,LAC,87.0,100.0,1205.8277403787145,1483.1498081284196
1519,33653,1991-12-21,1992,NYK,UTA,106.0,97.0,1618.4340836816586,1722.2387764077407
1520,33654,1991-12-22,1992,POR,SEA,96.0,87.0,1759.4542294766804,1594.6237288187021
1521,33655,1991-12-22,1992,ORL,HOU,94.0,99.0,1294.11107809334,1656.8421378277844
1522,33656,1991-12-22,1992,LAL,PHO,88.0,100.0,1769.9052890673768,1713.6671322890063
1523,33657,1991-12-23,1992,MIN,NYK,91.0,97.0,1200.324273208455,1623.9204178517375
1524,33658,1991-12-23,1992,PHI,CHH,106.0,114.0,1463.9842297169107,1253.0918476858865
1525,33659,1991-12-23,1992,SAS,SAC,101.0,90.0,1587.8351593110779,1266.4714820796644
1526,33660,1991-12-23,1992,MIA,ORL,113.0,102.0,1362.6102567180076,1284.8112786683062
1527,33661,1991-12-23,1992,NJN,ATL,105.0,93.0,1209.3446107705183,1523.5355162182184
1528,33662,1991-12-23,1992,CLE,UTA,113.0,112.0,1522.6105964119572,1702.7192057497045
1529,33663,1991-12-23,1992,HOU,DAL,85.0,105.0,1630.1398828758338,1343.9400580137622
1530,33664,1991-12-25,1992,LAC,LAL,75.0,85.0,1474.5383783151726,1782.4893619096506
1531,33665,1991-12-25,1992,CHI,BOS,121.0,99.0,1995.5979530311954,1699.2102782869858
1532,33666,1991-12-26,1992,NYK,SAS,89.0,118.0,1605.3468408347476,1609.707020311833
1533,33667,1991-12-26,1992,PHO,MIA,132.0,104.0,1717.548849803201,1360.2305619815108
1534,33668,1991-12-26,1992,POR,DAL,113.0,88.0,1763.547810963721,1344.2421477835703
1535,33669,1991-12-26,1992,SAC,SEA,106.0,115.0,1256.3813509136,1603.1376383566603
1536,33670,1991-12-26,1992,UTA,LAC,123.0,115.0,1706.6750469272768,1472.6078093313374
1537,33671,1991-12-26,1992,ATL,CHI,111.0,122.0,1518.3345148780822,2000.0779432989048
1538,33672,1991-12-26,1992,DEN,GSW,100.0,110.0,1200.6325937735464,1667.2723156263169
1539,33673,1991-12-26,1992,IND,PHI,110.0,113.0,1473.352745590512,1483.9963548144842
1540,33674,1991-12-26,1992,MIL,CLE,94.0,111.0,1487.628350685342,1540.7399903416222
1541,33675,1991-12-26,1992,NJN,HOU,99.0,93.0,1232.9305889635434,1603.700667143589
1542,33676,1991-12-26,1992,ORL,DET,100.0,112.0,1278.3649201570072,2025.9920829501384
1543,33677,1991-12-27,1992,CHH,NJN,120.0,136.0,1230.0146400902559,1254.7363243528239
1544,33678,1991-12-27,1992,WSB,HOU,100.0,107.0,1308.3579950759593,1613.1083443209836
1545,33679,1991-12-27,1992,SEA,BOS,87.0,110.0,1589.4854805722798,1712.9922803625063
1546,33680,1991-12-27,1992,MIN,GSW,102.0,106.0,1191.1636955219028,1673.867849989082
1547,33681,1991-12-27,1992,DET,ORL,106.0,94.0,2023.3399535489368,1279.232460013438
1548,33682,1991-12-27,1992,CLE,SAS,103.0,97.0,1557.8998225504636,1594.5338103408035
1549,33683,1991-12-28,1992,NYK,IND,115.0,106.0,1611.3035065920285,1466.1219196229654
1550,33684,1991-12-28,1992,ATL,MIN,125.0,122.0,1519.0337977575152,1191.1317480853577
1551,33685,1991-12-28,1992,CHI,SAC,127.0,118.0,1998.9356912206945,1257.0929923053989
1552,33686,1991-12-28,1992,DEN,BOS,97.0,90.0,1224.8493891653695,1688.58783269782
1553,33687,1991-12-28,1992,LAC,PHI,102.0,95.0,1485.317863666813,1470.2835436805983
1554,33688,1991-12-28,1992,LAL,POR,88.0,98.0,1762.840314749022,1783.7706422390966
1555,33689,1991-12-28,1992,PHO,DAL,121.0,103.0,1717.8336851185845,1343.2682608336415
1556,33690,1991-12-28,1992,UTA,MIA,128.0,103.0,1707.8892379616027,1358.8425604447564
1557,33691,1991-12-28,1992,WSB,CHH,129.0,124.0,1317.7727274019962,1221.0864467014817
1558,33692,1991-12-29,1992,ORL,SAS,87.0,96.0,1269.9366315899574,1602.5266180305973
1559,33693,1991-12-29,1992,POR,MIA,129.0,96.0,1784.0096283957314,1359.002082954571
1560,33694,1991-12-29,1992,MIL,HOU,110.0,100.0,1505.3260891974933,1595.0283058681634
1561,33695,1991-12-30,1992,MIN,SAC,109.0,117.0,1172.6748459073906,1271.2068765075646
1562,33696,1991-12-30,1992,LAL,GSW,99.0,114.0,1739.5513259354798,1697.996569822745
1563,33697,1991-12-30,1992,CLE,HOU,121.0,89.0,1572.5096517435768,1582.204931891838
1564,33698,1991-12-30,1992,DEN,PHI,109.0,93.0,1246.330037693791,1447.5871098455136
1565,33699,1991-12-30,1992,DET,PHO,103.0,110.0,2001.7195995988654,1750.2154028949055
1566,33700,1991-12-30,1992,LAC,BOS,86.0,97.0,1474.4243830912337,1700.4347312458133
1567,33701,1991-12-30,1992,IND,CHI,104.0,109.0,1460.875667367307,2010.5646210135408
1568,33702,1991-12-30,1992,WSB,SAS,94.0,84.0,1339.3895815546443,1581.6447494030674
1569,33703,1991-12-30,1992,NJN,ORL,122.0,112.0,1264.2209884151673,1255.1191072838217
1570,33704,1992-01-02,1992,UTA,POR,107.0,103.0,1726.1497183932236,1771.3666554762103
1571,33705,1992-01-02,1992,HOU,DET,83.0,106.0,1577.137836752959,2007.5036973461456
1572,33706,1992-01-02,1992,MIN,MIL,91.0,92.0,1162.3833841478604,1512.409508356852
1573,33707,1992-01-02,1992,NYK,CLE,103.0,110.0,1591.963249190768,1593.900095835112
1574,33708,1992-01-02,1992,SAC,PHI,114.0,110.0,1288.6692279735094,1426.873142039563
1575,33709,1992-01-02,1992,SEA,MIA,113.0,109.0,1593.8788131866434,1353.8462430707298
1576,33710,1992-01-02,1992,ATL,PHO,123.0,105.0,1541.1759356810683,1729.0121521688081
1577,33711,1992-01-02,1992,CHH,LAC,102.0,109.0,1208.7528852677228,1483.3054472005813
1578,33712,1992-01-02,1992,GSW,DEN,125.0,111.0,1700.157191189406,1244.2275041231098
1579,33713,1992-01-03,1992,NJN,WSB,108.0,112.0,1248.6134784324483,1355.002805545124
1580,33714,1992-01-03,1992,MIL,CHI,113.0,108.0,1541.2557180705137,1990.0415186349844
1581,33715,1992-01-03,1992,LAL,IND,87.0,114.0,1715.4395028772667,1489.933262653474
1582,33716,1992-01-03,1992,DAL,DET,96.0,106.0,1335.6838513050275,2019.2174090895342
1583,33717,1992-01-03,1992,BOS,CLE,100.0,111.0,1679.4853840004203,1620.681376136638
1584,33718,1992-01-04,1992,ATL,LAC,97.0,95.0,1551.5075901929924,1472.9236217385705
1585,33719,1992-01-04,1992,MIN,BOS,100.0,96.0,1181.2541012178292,1655.2730694601432
1586,33720,1992-01-04,1992,CHI,NJN,140.0,96.0,1996.2854436522243,1242.8922992485134
1587,33721,1992-01-04,1992,DEN,ORL,93.0,91.0,1251.8820321414414,1236.3993305786034
1588,33722,1992-01-04,1992,GSW,IND,140.0,121.0,1708.0024738786879,1487.2906684310512
1589,33723,1992-01-04,1992,WSB,NYK,99.0,113.0,1343.9593747915042,1603.2112237938638
1590,33724,1992-01-04,1992,UTA,DAL,113.0,78.0,1730.1699566199295,1334.1994020014706
1591,33725,1992-01-04,1992,SEA,PHI,93.0,112.0,1569.4311456775797,1451.3088387424941
1592,33726,1992-01-04,1992,SAS,HOU,110.0,112.0,1563.8996110718153,1597.9255486456527
1593,33727,1992-01-04,1992,SAC,MIA,97.0,110.0,1267.828765039351,1366.4051417020232
1594,33728,1992-01-04,1992,CHH,PHO,113.0,108.0,1227.0900481932385,1707.8571539616094
1595,33729,1992-01-05,1992,NYK,PHO,108.0,104.0,1623.255629470591,1692.1838150353653
1596,33730,1992-01-05,1992,POR,PHI,115.0,102.0,1780.3381996813132,1450.7545694381097
1597,33731,1992-01-05,1992,LAL,MIA,123.0,111.0,1719.2871358715695,1364.9317999893444
1598,33732,1992-01-06,1992,NJN,LAC,105.0,90.0,1261.4471346757016,1450.013194708776
1599,33733,1992-01-06,1992,ATL,HOU,109.0,97.0,1567.2336116167414,1584.207392945862
1600,33734,1992-01-06,1992,BOS,SAC,110.0,108.0,1657.0822767084348,1264.531125408298
1601,33735,1992-01-06,1992,SAS,DET,100.0,90.0,1591.8973508387487,2008.5642306343134
1602,33736,1992-01-06,1992,UTA,IND,124.0,108.0,1738.283482754679,1483.8911526819224
1603,33737,1992-01-07,1992,DAL,LAL,80.0,104.0,1324.3591612205332,1727.5662709607516
1604,33738,1992-01-07,1992,DEN,SEA,99.0,106.0,1239.9129283405796,1577.9015246809743
1605,33739,1992-01-07,1992,POR,ORL,104.0,89.0,1782.4958701715357,1231.5934673290396
1606,33740,1992-01-07,1992,NYK,ATL,94.0,109.0,1602.514447528396,1590.733457495997
1607,33741,1992-01-07,1992,MIN,CLE,98.0,113.0,1170.4605351328405,1628.7958386700284
1608,33742,1992-01-07,1992,CHI,WSB,102.0,89.0,2004.0008450760838,1340.944134821059
1609,33743,1992-01-08,1992,PHO,DEN,135.0,114.0,1693.303007005356,1240.2005926246127
1610,33744,1992-01-08,1992,SEA,ORL,103.0,104.0,1548.4857132873867,1261.9649929963098
1611,33745,1992-01-08,1992,NJN,MIN,103.0,97.0,1267.5516037621078,1161.084448542194
1612,33746,1992-01-08,1992,PHI,HOU,114.0,104.0,1468.4787644212706,1566.3866712983115
1613,33747,1992-01-08,1992,SAS,LAL,103.0,87.0,1610.7711977900344,1711.7693825486929
1614,33748,1992-01-08,1992,BOS,NYK,99.0,95.0,1668.8996074940014,1594.4706288495433
1615,33749,1992-01-08,1992,DET,SAC,114.0,95.0,2010.212443636895,1261.4762422924337
1616,33750,1992-01-08,1992,IND,LAC,102.0,104.0,1462.9434821772466,1469.7863413314174
1617,33751,1992-01-08,1992,MIA,CHI,106.0,108.0,1358.9201733665254,2012.696243013506
1618,33752,1992-01-08,1992,MIL,UTA,99.0,98.0,1563.1139356133144,1718.2117755689194
1619,33753,1992-01-09,1992,WSB,CLE,92.0,99.0,1331.3014038787442,1637.7293780112752
1620,33754,1992-01-09,1992,CHH,SAC,109.0,96.0,1236.9778086180825,1248.6635380997761
1621,33755,1992-01-09,1992,ATL,DAL,124.0,108.0,1593.4163781137531,1320.781940307336
1622,33756,1992-01-10,1992,GSW,SAS,120.0,128.0,1689.2448022040842,1634.219513766119
1623,33757,1992-01-10,1992,PHO,ORL,118.0,107.0,1694.7647554654036,1261.2480874719345
1624,33758,1992-01-10,1992,PHI,LAC,102.0,90.0,1481.0532510421713,1456.9317352249936
1625,33759,1992-01-10,1992,NJN,MIL,104.0,97.0,1289.6248203115877,1539.5112645514876
1626,33760,1992-01-10,1992,MIA,HOU,107.0,111.0,1347.6563565303368,1576.959585283916
1627,33761,1992-01-10,1992,BOS,MIN,94.0,104.0,1638.9997822469857,1187.6294609913884
1628,33762,1992-01-10,1992,CHI,UTA,105.0,90.0,2022.204579888738,1719.3509561476942
1629,33763,1992-01-10,1992,DAL,SEA,82.0,94.0,1310.1650027802048,1558.7067658833332
1630,33764,1992-01-10,1992,DET,POR,86.0,81.0,2019.3729031017813,1783.949236077706
1631,33765,1992-01-10,1992,LAL,DEN,102.0,88.0,1713.85584544808,1234.5901849718048
1632,33766,1992-01-11,1992,MIN,UTA,101.0,96.0,1214.2252956332666,1695.085319333974
1633,33767,1992-01-11,1992,CHH,POR,93.0,115.0,1227.1739844077958,1791.9979668001415
1634,33768,1992-01-11,1992,CHI,MIA,108.0,99.0,2024.9864096684867,1345.025280862428
1635,33769,1992-01-11,1992,CLE,PHI,108.0,102.0,1646.048417382378,1476.1970225530904
1636,33770,1992-01-11,1992,DEN,SAS,85.0,96.0,1228.4662706770382,1643.737113152396
1637,33771,1992-01-11,1992,DET,NJN,90.0,88.0,2021.9403972379655,1286.740799972193
1638,33772,1992-01-11,1992,HOU,SEA,119.0,115.0,1591.0224492750403,1548.367305916728
1639,33773,1992-01-11,1992,IND,ATL,138.0,115.0,1480.3308366420788,1576.2737219736446
1640,33774,1992-01-11,1992,MIL,SAC,105.0,106.0,1511.1861498613957,1272.3310922743885
1641,33775,1992-01-11,1992,NYK,BOS,100.0,96.0,1610.833778744396,1626.7802043026732
1642,33776,1992-01-11,1992,PHO,GSW,130.0,118.0,1712.7063106537798,1682.1720791129524
1643,33777,1992-01-11,1992,WSB,LAC,107.0,96.0,1344.627724157544,1438.4693520429082
1644,33778,1992-01-12,1992,LAL,ORL,112.0,99.0,1716.1034299219846,1254.7651535910982
1645,33779,1992-01-13,1992,DEN,SAC,111.0,109.0,1240.7732003601675,1257.044939105567
1646,33780,1992-01-13,1992,DET,DAL,84.0,81.0,2025.8234627326044,1307.129049212856
1647,33781,1992-01-13,1992,LAC,SEA,98.0,94.0,1455.981734574323,1531.0077305919592
1648,33782,1992-01-13,1992,PHO,MIN,131.0,111.0,1713.2857648664435,1212.3387394096012
1649,33783,1992-01-14,1992,ATL,MIL,93.0,88.0,1586.3694263337557,1501.2931063056724
1650,33784,1992-01-14,1992,CHI,PHI,103.0,80.0,2027.9185226605205,1475.6291753849762
1651,33785,1992-01-14,1992,CLE,POR,114.0,121.0,1633.7690177082927,1805.727587135933
1652,33786,1992-01-14,1992,HOU,DEN,111.0,94.0,1592.0305136806894,1240.9707136375364
1653,33787,1992-01-14,1992,ORL,NYK,111.0,115.0,1248.497652509733,1617.3337910001362
1654,33788,1992-01-14,1992,NJN,DAL,97.0,88.0,1298.870334593684,1295.3528809872662
1655,33789,1992-01-14,1992,SAS,GSW,123.0,124.0,1626.7742818105614,1699.2013354787541
1656,33790,1992-01-14,1992,WSB,IND,127.0,118.0,1363.3506339922126,1461.3235588866512
1657,33791,1992-01-14,1992,UTA,MIN,116.0,110.0,1695.0013737020645,1213.0012424343377
1658,33792,1992-01-14,1992,SEA,CHH,116.0,117.0,1502.148747023183,1254.276163585624
1659,33793,1992-01-15,1992,MIA,MIL,134.0,115.0,1362.0624677102546,1483.2210380711253
1660,33794,1992-01-15,1992,SAC,PHO,111.0,128.0,1250.4866274483381,1719.167314104318
1661,33795,1992-01-15,1992,BOS,NJN,120.0,130.0,1597.0367195801316,1328.0204593384058
1662,33796,1992-01-15,1992,IND,DET,104.0,118.0,1458.0104288344164,2034.9451518231235
1663,33797,1992-01-15,1992,LAL,CHH,95.0,93.0,1718.0187219944612,1252.9099684418152
1664,33798,1992-01-15,1992,NYK,POR,91.0,96.0,1608.6855310765384,1820.6680664643654
1665,33799,1992-01-16,1992,DAL,DEN,90.0,101.0,1271.4557238925845,1259.9386052906552
1666,33800,1992-01-16,1992,CLE,CHI,85.0,100.0,1628.3064448722816,2036.706491665267
1667,33801,1992-01-16,1992,HOU,GSW,91.0,98.0,1578.036820435694,1714.788738040777
1668,33802,1992-01-16,1992,MIN,SAS,111.0,125.0,1205.5781533768186,1633.135400524883
1669,33803,1992-01-16,1992,SEA,LAC,101.0,98.0,1512.5405367754554,1444.9988547427379
1670,33804,1992-01-16,1992,UTA,ATL,116.0,111.0,1703.3369547081156,1578.3444833113167
1671,33805,1992-01-16,1992,WSB,MIA,94.0,102.0,1343.5054337978813,1383.0897911701934
1672,33806,1992-01-17,1992,MIL,NYK,90.0,85.0,1501.2798526983852,1589.9975372915728
1673,33807,1992-01-17,1992,BOS,PHI,98.0,95.0,1603.445351410391,1467.8354983868644
1674,33808,1992-01-17,1992,CHI,SAS,102.0,96.0,2035.8207354698534,1632.9280952545855
1675,33809,1992-01-17,1992,IND,ORL,120.0,127.0,1430.2081854321139,1273.7719596798534
1676,33810,1992-01-17,1992,LAC,ATL,111.0,107.0,1464.7444613223092,1561.5990347244665
1677,33811,1992-01-17,1992,PHO,SAC,134.0,94.0,1719.4459999520718,1249.4699504687255
1678,33812,1992-01-17,1992,POR,CHH,120.0,104.0,1820.4702170048204,1253.176668155315
1679,33813,1992-01-18,1992,WSB,PHI,101.0,105.0,1329.1555448285121,1482.7149802563374
1680,33814,1992-01-18,1992,IND,MIA,127.0,103.0,1442.1752869961645,1371.9170813262535
1681,33815,1992-01-18,1992,MIN,NJN,100.0,112.0,1191.3928829762276,1342.3959933857852
1682,33816,1992-01-18,1992,SAC,CHH,119.0,113.0,1264.388441408686,1242.3175461875842
1683,33817,1992-01-18,1992,SEA,LAL,112.0,108.0,1533.4179830206406,1696.0058579660629
1684,33818,1992-01-18,1992,UTA,HOU,108.0,80.0,1711.1144319795976,1570.663073475811
1685,33819,1992-01-18,1992,CLE,NYK,108.0,106.0,1638.915530568536,1580.5355069806797
1686,33820,1992-01-18,1992,DAL,GSW,141.0,143.0,1266.3336551538505,1719.804763347056
1687,33821,1992-01-19,1992,DEN,ATL,93.0,119.0,1252.7867270148074,1569.0531968783685
1688,33822,1992-01-19,1992,DET,CHI,85.0,87.0,2012.034305437934,2054.5472879558
1689,33823,1992-01-19,1992,MIL,ORL,108.0,98.0,1504.5320303239646,1270.7135879034374
1690,33824,1992-01-19,1992,PHO,POR,132.0,128.0,1735.5012869258808,1801.705486198544
1691,33825,1992-01-19,1992,BOS,SAS,98.0,89.0,1617.2113793461347,1618.683896695177
1692,33826,1992-01-20,1992,CLE,BOS,102.0,107.0,1618.3841004965484,1638.772305828916
1693,33827,1992-01-20,1992,LAL,SEA,116.0,110.0,1700.7209674573387,1527.3641243156753
1694,33828,1992-01-20,1992,MIA,MIN,121.0,106.0,1377.365880062841,1186.88509894201
1695,33829,1992-01-20,1992,NYK,IND,105.0,97.0,1586.777463120382,1435.5515461682571
1696,33830,1992-01-20,1992,PHI,WSB,99.0,91.0,1488.7279975471079,1323.753168825527
1697,33831,1992-01-20,1992,GSW,CHH,135.0,119.0,1718.8256726246595,1243.3607962999033
1698,33832,1992-01-21,1992,HOU,MIL,117.0,107.0,1579.8247215391352,1494.74015468625
1699,33833,1992-01-21,1992,POR,LAL,131.0,92.0,1808.640368576692,1693.3602856984328
1700,33834,1992-01-21,1992,SAC,DEN,94.0,85.0,1277.8144127369299,1241.5512390748897
1701,33835,1992-01-21,1992,SAS,LAC,114.0,100.0,1624.1142945077095,1458.6413448456012
1702,33836,1992-01-21,1992,SEA,ATL,119.0,128.0,1511.5623430363862,1585.7089119189495
1703,33837,1992-01-21,1992,CHI,PHO,108.0,102.0,2052.6212208821366,1732.7659897566612
1704,33838,1992-01-21,1992,ORL,MIN,105.0,92.0,1280.6667520795984,1180.8721878010106
1705,33839,1992-01-22,1992,DAL,MIL,118.0,116.0,1289.058978343052,1474.2700673594525
1706,33840,1992-01-22,1992,UTA,SAS,100.0,98.0,1718.1274897374226,1616.79509944582
1707,33841,1992-01-22,1992,PHI,NYK,119.0,109.0,1505.5943438411603,1569.407581087477
1708,33842,1992-01-22,1992,NJN,PHO,106.0,104.0,1367.3116962820095,1710.674143491516
1709,33843,1992-01-22,1992,MIA,WSB,125.0,112.0,1386.8023654595022,1312.2114560617
1710,33844,1992-01-22,1992,BOS,ORL,107.0,95.0,1639.2904758270581,1278.4978018984777
1711,33845,1992-01-22,1992,CHH,CHI,112.0,115.0,1238.7674432115573,2060.9700711092173
1712,33846,1992-01-22,1992,CLE,IND,119.0,115.0,1623.0775824978841,1430.0795025099721
1713,33847,1992-01-22,1992,GSW,ATL,136.0,124.0,1725.7467337032385,1580.5259064187132
1714,33848,1992-01-23,1992,DEN,UTA,115.0,111.0,1265.0981926449056,1695.0376020379754
1715,33849,1992-01-23,1992,HOU,LAC,109.0,96.0,1587.5273323552844,1450.469634540299
1716,33850,1992-01-23,1992,MIN,DET,100.0,111.0,1173.7224826251534,2017.6074842552184
1717,33851,1992-01-23,1992,SAC,LAL,105.0,108.0,1270.0726412632064,1700.1246842547068
1718,33852,1992-01-23,1992,SEA,POR,109.0,113.0,1503.3395225026863,1817.8861409200395
1719,33853,1992-01-24,1992,NJN,MIA,123.0,117.0,1381.0677113433164,1373.2704540986458
1720,33854,1992-01-24,1992,SAS,MIL,115.0,86.0,1623.6122891328973,1467.4447553114167
1721,33855,1992-01-24,1992,POR,ATL,125.0,117.0,1822.2295800633995,1577.2038906197251
1722,33856,1992-01-24,1992,PHI,MIN,119.0,86.0,1506.3066292966616,1175.2583473806458
1723,33857,1992-01-24,1992,ORL,DAL,121.0,103.0,1292.176167811047,1275.0729211047174
1724,33858,1992-01-24,1992,BOS,PHO,93.0,100.0,1622.6353725840686,1725.2853337913255
1725,33859,1992-01-24,1992,CHI,DET,117.0,93.0,2069.8633295811637,2004.8841811348227
1726,33860,1992-01-24,1992,GSW,NYK,109.0,114.0,1699.994756048401,1595.1198653894237
1727,33861,1992-01-24,1992,IND,CLE,102.0,104.0,1418.9406114628212,1633.7406450085746
1728,33862,1992-01-24,1992,LAL,SAC,95.0,92.0,1699.9793222633587,1270.9750406058401
1729,33863,1992-01-25,1992,CHH,IND,107.0,105.0,1258.7436819633654,1399.965189971707
1730,33864,1992-01-25,1992,CHI,HOU,114.0,100.0,2071.699500173051,1586.813739072725
1731,33865,1992-01-25,1992,DEN,MIL,107.0,100.0,1286.8356852147992,1447.6677180069069
1732,33866,1992-01-25,1992,LAC,NYK,93.0,100.0,1437.6505718658007,1609.4849303391202
1733,33867,1992-01-25,1992,MIA,DAL,103.0,101.0,1382.7706820553497,1267.6124119394544
1734,33868,1992-01-25,1992,ORL,CLE,99.0,96.0,1316.6730607413065,1611.3067279715106
1735,33869,1992-01-25,1992,PHI,NJN,115.0,94.0,1514.6443567159902,1374.2918409294466
